"","Family","Family_gardenID","Garden","Trait","Environment","value"
"2476","RP_03","RP_03_Vermont","Vermont","Growth2019","away",12.34514
"2477","RP_05","RP_05_Vermont","Vermont","Growth2019","home",12.63633
"2478","RP_05","RP_05_Vermont","Vermont","Growth2019","away",10.17573
"2479","RP_06","RP_06_Vermont","Vermont","Growth2019","home",11.60433
"2480","RP_06","RP_06_Vermont","Vermont","Growth2019","away",11.17188
"2481","RP_11","RP_11_Vermont","Vermont","Growth2019","home",12.39062
"2482","RP_11","RP_11_Vermont","Vermont","Growth2019","away",11.57125
"2483","SAV_01","SAV_01_Vermont","Vermont","Growth2019","home",6.837474
"2484","SAV_01","SAV_01_Vermont","Vermont","Growth2019","away",9.785309
"2485","SAV_02","SAV_02_Vermont","Vermont","Growth2019","home",11.21119
"2486","SAV_02","SAV_02_Vermont","Vermont","Growth2019","away",11.33187
"2487","SAV_03","SAV_03_Vermont","Vermont","Growth2019","home",11.94833
"2488","SAV_03","SAV_03_Vermont","Vermont","Growth2019","away",11.07206
"2489","SAV_04","SAV_04_Vermont","Vermont","Growth2019","home",13.61919
"2490","SAV_04","SAV_04_Vermont","Vermont","Growth2019","away",11.65612
"2491","SAV_05","SAV_05_Vermont","Vermont","Growth2019","home",10.13005
"2492","SAV_05","SAV_05_Vermont","Vermont","Growth2019","away",9.385417
"2493","SAV_06","SAV_06_Vermont","Vermont","Growth2019","home",11.1129
"2494","SAV_06","SAV_06_Vermont","Vermont","Growth2019","away",11.69853
"2495","SAV_07","SAV_07_Vermont","Vermont","Growth2019","home",10.05472
"2496","SAV_07","SAV_07_Vermont","Vermont","Growth2019","away",8.951708
"2497","SPR_01","SPR_01_Vermont","Vermont","Growth2019","home",12.84107
"2498","SPR_01","SPR_01_Vermont","Vermont","Growth2019","away",11.64419
"2499","SPR_02","SPR_02_Vermont","Vermont","Growth2019","home",8.262617
"2500","SPR_02","SPR_02_Vermont","Vermont","Growth2019","away",9.67865
"2501","SPR_03","SPR_03_Vermont","Vermont","Growth2019","home",10.62148
"2502","SPR_03","SPR_03_Vermont","Vermont","Growth2019","away",12.56595
"2503","SPR_04","SPR_04_Vermont","Vermont","Growth2019","home",13.71424
"2504","SPR_04","SPR_04_Vermont","Vermont","Growth2019","away",11.98767
"2505","SPR_05","SPR_05_Vermont","Vermont","Growth2019","home",13.42262
"2506","SPR_05","SPR_05_Vermont","Vermont","Growth2019","away",10.34921
"2507","TWI_02","TWI_02_Vermont","Vermont","Growth2019","home",9.758118
"2508","TWI_02","TWI_02_Vermont","Vermont","Growth2019","away",9.706467
"2509","TWI_03","TWI_03_Vermont","Vermont","Growth2019","home",8.360903
"2510","TWI_03","TWI_03_Vermont","Vermont","Growth2019","away",8.27705
"2511","TWI_04","TWI_04_Vermont","Vermont","Growth2019","home",12.43976
"2512","TWI_04","TWI_04_Vermont","Vermont","Growth2019","away",12.8069
"2513","TWI_05","TWI_05_Vermont","Vermont","Growth2019","home",10.22833
"2514","TWI_05","TWI_05_Vermont","Vermont","Growth2019","away",9.198682
"2515","TWI_06","TWI_06_Vermont","Vermont","Growth2019","home",13.13255
"2516","TWI_06","TWI_06_Vermont","Vermont","Growth2019","away",10.63835
"2517","WA_412","WA_412_Maryland","Maryland","Growth2019","home",12.21405
"2518","WA_412","WA_412_Maryland","Maryland","Growth2019","away",10.96548
"2519","WA_414","WA_414_Maryland","Maryland","Growth2019","home",8.71462
"2520","WA_414","WA_414_Maryland","Maryland","Growth2019","away",9.589475
"2521","WA_416","WA_416_Maryland","Maryland","Growth2019","home",12.79098
"2522","WA_416","WA_416_Maryland","Maryland","Growth2019","away",11.64208
"2523","WA_418","WA_418_Maryland","Maryland","Growth2019","home",11.49358
"2524","WA_418","WA_418_Maryland","Maryland","Growth2019","away",11.26033
"2525","WA_419","WA_419_Maryland","Maryland","Growth2019","home",10.82457
"2526","WA_419","WA_419_Maryland","Maryland","Growth2019","away",13.37348
"2527","WCA_01","WCA_01_Vermont","Vermont","Growth2019","home",12.98033
"2528","WCA_01","WCA_01_Vermont","Vermont","Growth2019","away",12.13182
"2529","WCA_02","WCA_02_Vermont","Vermont","Growth2019","home",10.62148
"2530","WCA_02","WCA_02_Vermont","Vermont","Growth2019","away",9.305342
"2531","WCA_03","WCA_03_Vermont","Vermont","Growth2019","home",8.557474
"2532","WCA_03","WCA_03_Vermont","Vermont","Growth2019","away",9.722746
"2533","WCA_04","WCA_04_Vermont","Vermont","Growth2019","home",11.30948
"2534","WCA_04","WCA_04_Vermont","Vermont","Growth2019","away",11.77985
"2535","WCA_05","WCA_05_Vermont","Vermont","Growth2019","home",12.43976
"2536","WCA_05","WCA_05_Vermont","Vermont","Growth2019","away",10.79857
"2537","WCA_07","WCA_07_Vermont","Vermont","Growth2019","home",10.86719
"2538","WCA_07","WCA_07_Vermont","Vermont","Growth2019","away",10.92749
"2539","WHI_01","WHI_01_Vermont","Vermont","Growth2019","home",9.442046
"2540","WHI_01","WHI_01_Vermont","Vermont","Growth2019","away",9.62532
"2541","WHI_03","WHI_03_Vermont","Vermont","Growth2019","home",12.83291
"2542","WHI_03","WHI_03_Vermont","Vermont","Growth2019","away",9.722746
"2543","WHI_04","WHI_04_Vermont","Vermont","Growth2019","home",8.32067
"2544","WHI_04","WHI_04_Vermont","Vermont","Growth2019","away",8.22886
"2545","WHI_05","WHI_05_Vermont","Vermont","Growth2019","home",9.835189
"2546","WHI_05","WHI_05_Vermont","Vermont","Growth2019","away",9.34943
"2547","WHI_07","WHI_07_Vermont","Vermont","Growth2019","home",9.589475
"2548","WHI_07","WHI_07_Vermont","Vermont","Growth2019","away",8.22886
"2549","WHI_12","WHI_12_Vermont","Vermont","Growth2019","home",11.65348
"2550","WHI_12","WHI_12_Vermont","Vermont","Growth2019","away",10.42527
"2551","XBM_02","XBM_02_Vermont","Vermont","Growth2019","home",14.84776
"2552","XBM_02","XBM_02_Vermont","Vermont","Growth2019","away",12.37319
"2553","XBM_03","XBM_03_Vermont","Vermont","Growth2019","home",14.11062
"2554","XBM_03","XBM_03_Vermont","Vermont","Growth2019","away",16.66485
"2555","XBM_04","XBM_04_Vermont","Vermont","Growth2019","home",13.82559
"2556","XBM_04","XBM_04_Vermont","Vermont","Growth2019","away",13.75305
"2557","XBM_05","XBM_05_Vermont","Vermont","Growth2019","home",17.45234
"2558","XBM_05","XBM_05_Vermont","Vermont","Growth2019","away",11.33187
"2559","XBM_06","XBM_06_Vermont","Vermont","Growth2019","home",15.83062
"2560","XBM_06","XBM_06_Vermont","Vermont","Growth2019","away",11.93948
"2561","XBM_07","XBM_07_Vermont","Vermont","Growth2019","home",15.29005
"2562","XBM_07","XBM_07_Vermont","Vermont","Growth2019","away",12.90328
"2563","XCS_01","XCS_01_Maryland","Maryland","Growth2019","home",11.23234
"2564","XCS_01","XCS_01_Maryland","Maryland","Growth2019","away",10.70708
"2565","XCS_03","XCS_03_Maryland","Maryland","Growth2019","home",12.06851
"2566","XCS_03","XCS_03_Maryland","Maryland","Growth2019","away",10.74524
"2567","XCV_01","XCV_01_Vermont","Vermont","Growth2019","home",10.27748
"2568","XCV_01","XCV_01_Vermont","Vermont","Growth2019","away",10.10826
"2569","XCV_02","XCV_02_Vermont","Vermont","Growth2019","home",9.343761
"2570","XCV_02","XCV_02_Vermont","Vermont","Growth2019","away",9.305342
"2571","XCV_03","XCV_03_Vermont","Vermont","Growth2019","home",14.01233
"2572","XCV_03","XCV_03_Vermont","Vermont","Growth2019","away",9.891969
"2573","XCV_04","XCV_04_Vermont","Vermont","Growth2019","home",13.86491
"2574","XCV_04","XCV_04_Vermont","Vermont","Growth2019","away",11.45758
"2575","XCV_05","XCV_05_Vermont","Vermont","Growth2019","home",14.30719
"2576","XCV_05","XCV_05_Vermont","Vermont","Growth2019","away",11.70518
"2577","XDS_01","XDS_01_Vermont","Vermont","Growth2019","home",11.55519
"2578","XDS_01","XDS_01_Vermont","Vermont","Growth2019","away",11.01189
"2579","XDS_02","XDS_02_Vermont","Vermont","Growth2019","home",11.65348
"2580","XDS_02","XDS_02_Vermont","Vermont","Growth2019","away",10.31861
"2581","XDS_03","XDS_03_Vermont","Vermont","Growth2019","home",13.27519
"2582","XDS_03","XDS_03_Vermont","Vermont","Growth2019","away",9.998628
"2583","XDS_04","XDS_04_Vermont","Vermont","Growth2019","home",12.19405
"2584","XDS_04","XDS_04_Vermont","Vermont","Growth2019","away",11.17188
"2585","XDS_05","XDS_05_Vermont","Vermont","Growth2019","home",10.96548
"2586","XDS_05","XDS_05_Vermont","Vermont","Growth2019","away",9.252012
"2587","XDS_06","XDS_06_Vermont","Vermont","Growth2019","home",9.835189
"2588","XDS_06","XDS_06_Vermont","Vermont","Growth2019","away",9.674556
"2589","XFS_01","XFS_01_Vermont","Vermont","Growth2019","home",12.24319
"2590","XFS_01","XFS_01_Vermont","Vermont","Growth2019","away",11.31301
"2591","XFS_02","XFS_02_Vermont","Vermont","Growth2019","home",9.933475
"2592","XFS_02","XFS_02_Vermont","Vermont","Growth2019","away",9.915505
"2593","XFS_03","XFS_03_Vermont","Vermont","Growth2019","home",12.39062
"2594","XFS_03","XFS_03_Vermont","Vermont","Growth2019","away",11.02387
"2595","XGL_02","XGL_02_Vermont","Vermont","Growth2019","home",11.44759
"2596","XGL_02","XGL_02_Vermont","Vermont","Growth2019","away",10.37194
"2597","XGL_03","XGL_03_Vermont","Vermont","Growth2019","home",12.62198
"2598","XGL_03","XGL_03_Vermont","Vermont","Growth2019","away",8.636614
"2599","XGL_04","XGL_04_Vermont","Vermont","Growth2019","home",11.47858
"2600","XGL_04","XGL_04_Vermont","Vermont","Growth2019","away",10.15862
"2601","XGL_05","XGL_05_Vermont","Vermont","Growth2019","home",11.99475
"2602","XGL_05","XGL_05_Vermont","Vermont","Growth2019","away",9.952524
"2603","XPK_01","XPK_01_Vermont","Vermont","Growth2019","home",11.63132
"2604","XPK_01","XPK_01_Vermont","Vermont","Growth2019","away",9.220499
"2605","XPK_02","XPK_02_Vermont","Vermont","Growth2019","home",9.237934
"2606","XPK_02","XPK_02_Vermont","Vermont","Growth2019","away",11.32335
"2607","XPK_03","XPK_03_Vermont","Vermont","Growth2019","home",10.71976
"2608","XPK_03","XPK_03_Vermont","Vermont","Growth2019","away",9.529986
"2609","XPK_04","XPK_04_Vermont","Vermont","Growth2019","home",11.57403
"2610","XPK_04","XPK_04_Vermont","Vermont","Growth2019","away",12.14694
"2611","XSK_01","XSK_01_Vermont","Vermont","Growth2019","home",11.75176
"2612","XSK_01","XSK_01_Vermont","Vermont","Growth2019","away",11.59852
"2613","XSK_02","XSK_02_Vermont","Vermont","Growth2019","home",12.4889
"2614","XSK_02","XSK_02_Vermont","Vermont","Growth2019","away",11.45758
"2615","XSK_05","XSK_05_Vermont","Vermont","Growth2019","home",10.64896
"2616","XSK_05","XSK_05_Vermont","Vermont","Growth2019","away",10.47414
"2617","XWS_03","XWS_03_Vermont","Vermont","Growth2019","home",13.27519
"2618","XWS_03","XWS_03_Vermont","Vermont","Growth2019","away",8.825374
"2619","XWS_05","XWS_05_Vermont","Vermont","Growth2019","home",12.4889
"2620","XWS_05","XWS_05_Vermont","Vermont","Growth2019","away",12.18043
"2621","XWS_06","XWS_06_Vermont","Vermont","Growth2019","home",13.94613
"2622","XWS_06","XWS_06_Vermont","Vermont","Growth2019","away",9.952524
"2623","YRB_01","YRB_01_Vermont","Vermont","Growth2019","home",11.60433
"2624","YRB_01","YRB_01_Vermont","Vermont","Growth2019","away",10.79857
"2625","YRB_02","YRB_02_Vermont","Vermont","Growth2019","home",10.4249
"2626","YRB_02","YRB_02_Vermont","Vermont","Growth2019","away",10.05196
"2627","YRB_03","YRB_03_Vermont","Vermont","Growth2019","home",13.86491
"2628","YRB_03","YRB_03_Vermont","Vermont","Growth2019","away",12.37319
"2629","YRB_04","YRB_04_Vermont","Vermont","Growth2019","home",10.78856
"2630","YRB_04","YRB_04_Vermont","Vermont","Growth2019","away",9.867315
"2631","YRB_05","YRB_05_Vermont","Vermont","Growth2019","home",8.99976
"2632","YRB_05","YRB_05_Vermont","Vermont","Growth2019","away",10.21195
"2633","AB_05","AB_05_Vermont","Vermont","Growth2020","home",15.42478
"2634","AB_05","AB_05_Vermont","Vermont","Growth2020","away",15.80236
"2635","AB_08","AB_08_Vermont","Vermont","Growth2020","home",16.98731
"2636","AB_08","AB_08_Vermont","Vermont","Growth2020","away",11.37916
"2637","AB_12","AB_12_Vermont","Vermont","Growth2020","home",17.37458
"2638","AB_12","AB_12_Vermont","Vermont","Growth2020","away",12.65155
"2639","AB_16","AB_16_Vermont","Vermont","Growth2020","home",17.7528
"2640","AB_16","AB_16_Vermont","Vermont","Growth2020","away",12.61735
"2641","AB_18","AB_18_Vermont","Vermont","Growth2020","home",16.60664
"2642","AB_18","AB_18_Vermont","Vermont","Growth2020","away",16.09292
"2643","ALB_01","ALB_01_Vermont","Vermont","Growth2020","home",17.73181
"2644","ALB_01","ALB_01_Vermont","Vermont","Growth2020","away",14.89337
"2645","ALB_02","ALB_02_Vermont","Vermont","Growth2020","home",16.15652
"2646","ALB_02","ALB_02_Vermont","Vermont","Growth2020","away",11.68211
"2647","ALB_03","ALB_03_Vermont","Vermont","Growth2020","home",15.86853
"2648","ALB_03","ALB_03_Vermont","Vermont","Growth2020","away",13.13627
"2649","ALB_05","ALB_05_Vermont","Vermont","Growth2020","home",18.28871
"2650","ALB_05","ALB_05_Vermont","Vermont","Growth2020","away",14.16629
"2651","ALB_06","ALB_06_Vermont","Vermont","Growth2020","home",16.64307
"2652","ALB_06","ALB_06_Vermont","Vermont","Growth2020","away",13.07568
"2653","APP_01","APP_01_Vermont","Vermont","Growth2020","home",15.84044
"2654","APP_01","APP_01_Vermont","Vermont","Growth2020","away",10.89444
"2655","APP_02","APP_02_Vermont","Vermont","Growth2020","home",18.02004
"2656","APP_02","APP_02_Vermont","Vermont","Growth2020","away",16.28694
"2657","APP_03","APP_03_Vermont","Vermont","Growth2020","home",15.7661
"2658","APP_03","APP_03_Vermont","Vermont","Growth2020","away",10.31689
"2659","APP_04","APP_04_Vermont","Vermont","Growth2020","home",16.47898
"2660","APP_04","APP_04_Vermont","Vermont","Growth2020","away",12.82418
"2661","APP_05","APP_05_Vermont","Vermont","Growth2020","home",15.249
"2662","APP_05","APP_05_Vermont","Vermont","Growth2020","away",14.65101
"2663","APP_06","APP_06_Vermont","Vermont","Growth2020","home",18.8377
"2664","APP_06","APP_06_Vermont","Vermont","Growth2020","away",16.22635
"2665","ASC_01","ASC_01_Vermont","Vermont","Growth2020","home",18.5364
"2666","ASC_01","ASC_01_Vermont","Vermont","Growth2020","away",11.43975
"2667","ASC_02","ASC_02_Vermont","Vermont","Growth2020","home",17.65604
"2668","ASC_02","ASC_02_Vermont","Vermont","Growth2020","away",12.10624
"2669","ASC_03","ASC_03_Vermont","Vermont","Growth2020","home",15.30913
"2670","ASC_03","ASC_03_Vermont","Vermont","Growth2020","away",13.19686
"2671","ASC_04","ASC_04_Vermont","Vermont","Growth2020","home",15.30193
"2672","ASC_04","ASC_04_Vermont","Vermont","Growth2020","away",10.27323
"2673","ASC_05","ASC_05_Vermont","Vermont","Growth2020","home",16.03685
"2674","ASC_05","ASC_05_Vermont","Vermont","Growth2020","away",11.19739
"2675","ASC_06","ASC_06_Vermont","Vermont","Growth2020","home",14.99296
"2676","ASC_06","ASC_06_Vermont","Vermont","Growth2020","away",13.19686
"2677","BAL_01","BAL_01_Vermont","Vermont","Growth2020","home",16.08368
"2678","BAL_01","BAL_01_Vermont","Vermont","Growth2020","away",16.04458
"2679","BAL_02","BAL_02_Vermont","Vermont","Growth2020","home",14.25254
"2680","BAL_02","BAL_02_Vermont","Vermont","Growth2020","away",10.59149
"2681","BAL_03","BAL_03_Vermont","Vermont","Growth2020","home",17.93398
"2682","BAL_03","BAL_03_Vermont","Vermont","Growth2020","away",15.9014
"2683","BAL_04","BAL_04_Vermont","Vermont","Growth2020","home",17.97701
"2684","BAL_04","BAL_04_Vermont","Vermont","Growth2020","away",16.68591
"2685","BAL_05","BAL_05_Vermont","Vermont","Growth2020","home",19.26792
"2686","BAL_05","BAL_05_Vermont","Vermont","Growth2020","away",19.01348
"2687","BAL_10","BAL_10_Vermont","Vermont","Growth2020","home",15.97137
"2688","BAL_10","BAL_10_Vermont","Vermont","Growth2020","away",12.1617
"2689","BBE_01","BBE_01_Vermont","Vermont","Growth2020","home",14.00423
"2690","BBE_01","BBE_01_Vermont","Vermont","Growth2020","away",11.86388
"2691","BBE_02","BBE_02_Vermont","Vermont","Growth2020","home",16.04065
"2692","BBE_02","BBE_02_Vermont","Vermont","Growth2020","away",11.31857
"2693","BBE_03","BBE_03_Vermont","Vermont","Growth2020","home",17.48832
"2694","BBE_03","BBE_03_Vermont","Vermont","Growth2020","away",14.26921
"2695","BBE_04","BBE_04_Vermont","Vermont","Growth2020","home",17.24549
"2696","BBE_04","BBE_04_Vermont","Vermont","Growth2020","away",14.95396
"2697","BBE_05","BBE_05_Vermont","Vermont","Growth2020","home",15.18004
"2698","BBE_05","BBE_05_Vermont","Vermont","Growth2020","away",11.7427
"2699","BER_01","BER_01_Vermont","Vermont","Growth2020","home",15.30913
"2700","BER_01","BER_01_Vermont","Vermont","Growth2020","away",12.46978
"2701","BER_02","BER_02_Vermont","Vermont","Growth2020","home",15.0822
"2702","BER_02","BER_02_Vermont","Vermont","Growth2020","away",11.31857
"2703","BER_03","BER_03_Vermont","Vermont","Growth2020","home",17.63277
"2704","BER_03","BER_03_Vermont","Vermont","Growth2020","away",16.83225
"2705","BER_04","BER_04_Vermont","Vermont","Growth2020","home",14.77591
"2706","BER_04","BER_04_Vermont","Vermont","Growth2020","away",14.1057
"2707","BER_05","BER_05_Vermont","Vermont","Growth2020","home",16.83725
"2708","BER_05","BER_05_Vermont","Vermont","Growth2020","away",13.80275
"2709","BER_06","BER_06_Vermont","Vermont","Growth2020","home",16.43651
"2710","BER_06","BER_06_Vermont","Vermont","Growth2020","away",15.16829
"2711","BFA_01","BFA_01_Vermont","Vermont","Growth2020","home",15.88574
"2712","BFA_01","BFA_01_Vermont","Vermont","Growth2020","away",14.95396
"2713","BFA_02","BFA_02_Vermont","Vermont","Growth2020","home",15.30654
"2714","BFA_02","BFA_02_Vermont","Vermont","Growth2020","away",13.01509
"2715","BFA_03","BFA_03_Vermont","Vermont","Growth2020","home",15.77275
"2716","BFA_03","BFA_03_Vermont","Vermont","Growth2020","away",11.98506
"2717","BFA_04","BFA_04_Vermont","Vermont","Growth2020","home",14.10429
"2718","BFA_04","BFA_04_Vermont","Vermont","Growth2020","away",15.12632
"2719","BFA_05","BFA_05_Vermont","Vermont","Growth2020","home",15.78246
"2720","BFA_05","BFA_05_Vermont","Vermont","Growth2020","away",15.01455
"2721","BLA_01","BLA_01_Vermont","Vermont","Growth2020","home",19.00973
"2722","BLA_01","BLA_01_Vermont","Vermont","Growth2020","away",17.07461
"2723","BLA_02","BLA_02_Vermont","Vermont","Growth2020","home",19.26792
"2724","BLA_02","BLA_02_Vermont","Vermont","Growth2020","away",20.16469
"2725","BLA_03","BLA_03_Vermont","Vermont","Growth2020","home",16.98731
"2726","BLA_03","BLA_03_Vermont","Vermont","Growth2020","away",21.13412
"2727","BLA_04","BLA_04_Vermont","Vermont","Growth2020","home",18.40731
"2728","BLA_04","BLA_04_Vermont","Vermont","Growth2020","away",14.77219
"2729","BLA_05","BLA_05_Vermont","Vermont","Growth2020","home",17.31288
"2730","BLA_05","BLA_05_Vermont","Vermont","Growth2020","away",19.86174
"2731","BRA_01","BRA_01_Vermont","Vermont","Growth2020","home",15.30913
"2732","BRA_01","BRA_01_Vermont","Vermont","Growth2020","away",13.86334
"2733","BRA_02","BRA_02_Vermont","Vermont","Growth2020","home",17.41761
"2734","BRA_02","BRA_02_Vermont","Vermont","Growth2020","away",13.74217
"2735","BRA_03","BRA_03_Vermont","Vermont","Growth2020","home",17.63277
"2736","BRA_03","BRA_03_Vermont","Vermont","Growth2020","away",21.02941
"2737","BRA_04","BRA_04_Vermont","Vermont","Growth2020","home",16.72913
"2738","BRA_04","BRA_04_Vermont","Vermont","Growth2020","away",17.07461
"2739","BRA_05","BRA_05_Vermont","Vermont","Growth2020","home",17.41761
"2740","BRA_05","BRA_05_Vermont","Vermont","Growth2020","away",14.74796
"2741","BRB_01","BRB_01_Vermont","Vermont","Growth2020","home",16.64892
"2742","BRB_01","BRB_01_Vermont","Vermont","Growth2020","away",15.25691
"2743","BRB_02","BRB_02_Vermont","Vermont","Growth2020","home",15.30913
"2744","BRB_02","BRB_02_Vermont","Vermont","Growth2020","away",10.83385
"2745","BRB_03","BRB_03_Vermont","Vermont","Growth2020","home",15.8255
"2746","BRB_03","BRB_03_Vermont","Vermont","Growth2020","away",16.27224
"2747","BRB_04","BRB_04_Vermont","Vermont","Growth2020","home",17.63277
"2748","BRB_04","BRB_04_Vermont","Vermont","Growth2020","away",14.16629
"2749","BRU_02","BRU_02_Vermont","Vermont","Growth2020","home",17.1164
"2750","BRU_02","BRU_02_Vermont","Vermont","Growth2020","away",15.44126
"2751","BRU_03","BRU_03_Vermont","Vermont","Growth2020","home",18.25452
"2752","BRU_03","BRU_03_Vermont","Vermont","Growth2020","away",11.19739
"2753","BRU_04","BRU_04_Vermont","Vermont","Growth2020","home",20.98913
"2754","BRU_04","BRU_04_Vermont","Vermont","Growth2020","away",19.98292
"2755","BRU_05","BRU_05_Vermont","Vermont","Growth2020","home",18.02004
"2756","BRU_05","BRU_05_Vermont","Vermont","Growth2020","away",15.37809
"2757","BRU_06","BRU_06_Vermont","Vermont","Growth2020","home",19.74125
"2758","BRU_06","BRU_06_Vermont","Vermont","Growth2020","away",16.34753
"2759","B_02","B_02_Vermont","Vermont","Growth2020","home",15.42895
"2760","B_02","B_02_Vermont","Vermont","Growth2020","away",16.28694
"2761","B_03","B_03_Vermont","Vermont","Growth2020","home",15.86853
"2762","B_03","B_03_Vermont","Vermont","Growth2020","away",12.22396
"2763","B_04","B_04_Vermont","Vermont","Growth2020","home",19.76115
"2764","B_04","B_04_Vermont","Vermont","Growth2020","away",15.16829
"2765","B_05","B_05_Vermont","Vermont","Growth2020","home",15.35216
"2766","B_05","B_05_Vermont","Vermont","Growth2020","away",11.86388
"2767","B_06","B_06_Vermont","Vermont","Growth2020","home",16.8692
"2768","B_06","B_06_Vermont","Vermont","Growth2020","away",11.12946
"2769","CAM_01","CAM_01_Vermont","Vermont","Growth2020","home",15.56731
"2770","CAM_01","CAM_01_Vermont","Vermont","Growth2020","away",14.41074
"2771","CAM_02","CAM_02_Vermont","Vermont","Growth2020","home",15.04004
"2772","CAM_02","CAM_02_Vermont","Vermont","Growth2020","away",15.3175
"2773","CAM_03","CAM_03_Vermont","Vermont","Growth2020","home",17.28852
"2774","CAM_03","CAM_03_Vermont","Vermont","Growth2020","away",13.40271
"2775","CAM_04","CAM_04_Vermont","Vermont","Growth2020","home",17.14274
"2776","CAM_04","CAM_04_Vermont","Vermont","Growth2020","away",14.27285
"2777","CAM_05","CAM_05_Vermont","Vermont","Growth2020","home",16.81519
"2778","CAM_05","CAM_05_Vermont","Vermont","Growth2020","away",11.80329
"2779","CAM_06","CAM_06_Vermont","Vermont","Growth2020","home",16.98731
"2780","CAM_06","CAM_06_Vermont","Vermont","Growth2020","away",12.28801
"2781","CRA_01","CRA_01_Vermont","Vermont","Growth2020","home",15.18004
"2782","CRA_01","CRA_01_Vermont","Vermont","Growth2020","away",14.52983
"2783","CRA_02","CRA_02_Vermont","Vermont","Growth2020","home",16.60004
"2784","CRA_02","CRA_02_Vermont","Vermont","Growth2020","away",17.80168
"2785","CRA_03","CRA_03_Vermont","Vermont","Growth2020","home",15.08777
"2786","CRA_03","CRA_03_Vermont","Vermont","Growth2020","away",16.10517
"2787","CRA_04","CRA_04_Vermont","Vermont","Growth2020","home",16.42792
"2788","CRA_04","CRA_04_Vermont","Vermont","Growth2020","away",17.25638
"2789","CRA_05","CRA_05_Vermont","Vermont","Growth2020","home",17.15943
"2790","CRA_05","CRA_05_Vermont","Vermont","Growth2020","away",16.58989
"2791","CRA_06","CRA_06_Vermont","Vermont","Growth2020","home",15.43822
"2792","CRA_06","CRA_06_Vermont","Vermont","Growth2020","away",15.78599
"2793","CRR_01","CRR_01_Vermont","Vermont","Growth2020","home",17.46064
"2794","CRR_01","CRR_01_Vermont","Vermont","Growth2020","away",16.5293
"2795","CRR_02","CRR_02_Vermont","Vermont","Growth2020","home",16.27702
"2796","CRR_02","CRR_02_Vermont","Vermont","Growth2020","away",15.49927
"2797","CR_03","CR_03_Vermont","Vermont","Growth2020","home",17.37458
"2798","CR_03","CR_03_Vermont","Vermont","Growth2020","away",12.46978
"2799","CR_04","CR_04_Vermont","Vermont","Growth2020","home",18.02768
"2800","CR_04","CR_04_Vermont","Vermont","Growth2020","away",15.07514
"2801","CR_05","CR_05_Vermont","Vermont","Growth2020","home",16.76608
"2802","CR_05","CR_05_Vermont","Vermont","Growth2020","away",13.72406
"2803","CR_06","CR_06_Vermont","Vermont","Growth2020","home",16.32935
"2804","CR_06","CR_06_Vermont","Vermont","Growth2020","away",11.33437
"2805","CR_07","CR_07_Vermont","Vermont","Growth2020","home",16.04065
"2806","CR_07","CR_07_Vermont","Vermont","Growth2020","away",11.98506
"2807","DG_04","DG_04_Vermont","Vermont","Growth2020","home",17.40223
"2808","DG_04","DG_04_Vermont","Vermont","Growth2020","away",14.65101
"2809","DG_05","DG_05_Vermont","Vermont","Growth2020","home",16.90125
"2810","DG_05","DG_05_Vermont","Vermont","Growth2020","away",14.34806
"2811","DG_06","DG_06_Vermont","Vermont","Growth2020","home",16.29883
"2812","DG_06","DG_06_Vermont","Vermont","Growth2020","away",14.77219
"2813","DG_08","DG_08_Vermont","Vermont","Growth2020","home",17.05052
"2814","DG_08","DG_08_Vermont","Vermont","Growth2020","away",14.1858
"2815","DG_10","DG_10_Vermont","Vermont","Growth2020","home",14.2519
"2816","DG_10","DG_10_Vermont","Vermont","Growth2020","away",11.2643
"2817","EQU_01","EQU_01_Vermont","Vermont","Growth2020","home",14.87883
"2818","EQU_01","EQU_01_Vermont","Vermont","Growth2020","away",13.60954
"2819","EQU_02","EQU_02_Vermont","Vermont","Growth2020","home",16.51398
"2820","EQU_02","EQU_02_Vermont","Vermont","Growth2020","away",15.3175
"2821","EQU_03","EQU_03_Vermont","Vermont","Growth2020","home",17.41761
"2822","EQU_03","EQU_03_Vermont","Vermont","Growth2020","away",14.77219
"2823","EQU_04","EQU_04_Vermont","Vermont","Growth2020","home",17.50367
"2824","EQU_04","EQU_04_Vermont","Vermont","Growth2020","away",17.19579
"2825","EQU_05","EQU_05_Vermont","Vermont","Growth2020","home",17.1164
"2826","EQU_05","EQU_05_Vermont","Vermont","Growth2020","away",13.07568
"2827","EQU_06","EQU_06_Vermont","Vermont","Growth2020","home",17.94911
"2828","EQU_06","EQU_06_Vermont","Vermont","Growth2020","away",11.98506
"2829","ESC_01","ESC_01_Vermont","Vermont","Growth2020","home",18.0143
"2830","ESC_01","ESC_01_Vermont","Vermont","Growth2020","away",16.77166
"2831","ESC_02","ESC_02_Vermont","Vermont","Growth2020","home",16.00816
"2832","ESC_02","ESC_02_Vermont","Vermont","Growth2020","away",14.95396
"2833","ESC_03","ESC_03_Vermont","Vermont","Growth2020","home",15.28354
"2834","ESC_03","ESC_03_Vermont","Vermont","Growth2020","away",8.990258
"2835","ESC_04","ESC_04_Vermont","Vermont","Growth2020","home",16.2558
"2836","ESC_04","ESC_04_Vermont","Vermont","Growth2020","away",15.74271
"2837","ESC_05","ESC_05_Vermont","Vermont","Growth2020","home",16.68159
